Simulation created and run on: 
Thu Dec  1 09:59:55 2022


Time (s), Height (m), Velocity (m/s), Deployment Angle (radians)
0.100311, 791.314
0.200399, 819.364
0.300422, 847.114
0.400544, 874.614
0.500569, 901.814
0.600665, 928.764
0.700819, 955.464
0.800829, 981.864
0.900868, 1008.01
1.00092, 1033.91
1.10098, 1059.56
1.20103, 1084.96
1.30105, 1110.11
1.40123, 1135.06
1.50137, 1159.76
1.60144, 1184.21
1.70164, 1208.46
1.80176, 1232.46
1.90177, 1256.21
2.00188, 1279.76
2.10207, 1303.11
2.20213, 1326.21
2.30225, 1349.11
2.40243, 1371.81
2.50243, 1394.26
2.60247, 1416.51
2.70253, 1438.56
2.8026, 1460.41
2.90267, 1482.06
3.00274, 1503.51
3.10279, 1524.76
3.20281, 1545.81
3.30304, 1566.71
3.40322, 1587.41
3.50335, 1607.91
3.60341, 1628.21
3.70364, 1648.36
3.80379, 1668.31
3.90385, 1688.06
4.00405, 1707.66
4.10415, 1727.06
4.20437, 1746.31
4.30447, 1765.36
4.40469, 1784.26
4.50476, 1802.96
4.60493, 1821.51
4.70493, 1839.86
4.80503, 1858.06
4.90521, 1876.11
5.00547, 1894.01
5.10552, 1911.71
5.20564, 1929.26
5.30582, 1946.66
5.40604, 1963.91
5.50632, 1981.01
5.60634, 1997.91
5.70639, 2014.66
5.80646, 2031.26
5.90655, 2047.71
6.00665, 2064.01
6.10675, 2080.16
6.20685, 2096.16
6.30693, 2112.01
6.407, 2127.71
6.50705, 2143.26
6.60707, 2158.66
6.70737, 2173.96
6.80764, 2189.11
6.90785, 2204.11
7.00802, 2218.96
7.10812, 2233.66
7.20814, 2248.21
7.30844, 2262.66
7.40866, 2276.96
7.50879, 2291.11
7.60881, 2305.11
7.7091, 2319.01
7.80928, 2332.76
7.90933, 2346.36
8.00964, 2359.86
8.10982, 2373.21
8.20985, 2386.41
8.31013, 2399.51
8.41025, 2412.46
8.51061, 2425.31
8.6108, 2438.01
8.71082, 2450.56
8.81107, 2463.01
8.91112, 2475.31
9.01139, 2487.51
9.11146, 2499.56
9.21174, 2511.51
9.3118, 2523.31
9.41207, 2535.01
9.51211, 2546.56
9.61235, 2558.01
9.71278, 2569.36
9.81297, 2580.56
9.91335, 2591.66
10.0135, 2602.61
10.1138, 2613.46
10.2138, 2624.16
10.314, 2634.76
10.4143, 2645.26
10.5144, 2655.61
10.6146, 2665.86
10.7151, 2676.01
10.8151, 2686.01
10.9154, 2695.91
11.0158, 2705.71
11.1158, 2715.36
11.216, 2724.91
11.3164, 2734.36
11.4169, 2743.71
11.517, 2752.91
11.6173, 2762.01
11.7177, 2771.01
11.8178, 2779.86
11.9179, 2788.61
12.0182, 2797.26
12.1186, 2805.81
12.2191, 2814.26
12.3192, 2822.56
12.4194, 2830.76
12.5198, 2838.86
12.6202, 2846.86
12.7208, 2854.76
12.8209, 2862.51
12.9211, 2870.16
13.0214, 2877.71
13.1218, 2885.16
13.2224, 2892.51
13.323, 2899.76
13.4231, 2906.86
13.5232, 2913.86
13.6235, 2920.76
13.7238, 2927.56
13.8243, 2934.26
13.9248, 2940.86
14.0255, 2947.36
14.1263, 2953.76
14.2263, 2960.01
14.3265, 2966.16
14.4267, 2972.21
14.527, 2978.16
14.6273, 2984.01
14.7278, 2989.76
14.8283, 2995.41
14.929, 3000.96
15.0297, 3006.41
15.1304, 3011.76
15.2313, 3017.01
15.3323, 3022.16
15.4323, 3027.16
15.5324, 3032.06
15.6325, 3036.86
15.7327, 3041.56
15.8329, 3046.16
15.9332, 3050.66
16.0335, 3055.06
16.1339, 3059.36
16.2343, 3063.56
16.3347, 3067.66
16.4352, 3071.66
16.5357, 3075.56
16.6363, 3079.36
16.7369, 3083.06
16.8376, 3086.66
16.9383, 3090.16
17.039, 3093.56
17.1398, 3096.86
17.2406, 3100.06
17.3415, 3103.16
17.4425, 3106.16
17.5434, 3109.06
17.6445, 3111.86
17.7455, 3114.56
17.8467, 3117.16
17.9479, 3119.66
18.0491, 3122.06
18.1504, 3124.36
18.2518, 3126.56
18.3533, 3128.66
18.4548, 3130.66
18.5565, 3132.56
18.6582, 3134.36
18.7601, 3136.06
18.8621, 3137.66
18.9643, 3139.16
19.0668, 3140.56
19.1694, 3141.86
19.2724, 3143.06
19.3759, 3144.16
19.4799, 3145.16
19.5846, 3146.06
19.6905, 3146.86
19.798, 3147.56
19.8981, 3148.11
20.0105, 3148.61
20.1137, 3148.96
20.2192, 3149.21
20.335, 3149.36
inf, 3154.16
